source,row_number,issue_code,severity,details,incident_type_raw,incident_description,risk_level_raw,risk_percentage_raw,priority_raw
main,5758,PRIORITY_MISMATCH,high,"Risk 78.0 implies Second Priority (P2), but row has First Priority (P1).",Elder Abuse,Yung landlord naming nanghaharass ay hindi pinakain ang bedridden kong nanay sa loob ng tatlong araw sa loob ng banyo kaninang umaga bago pumasok dahil sa hinala niyang may iba ako.,Critical,78,P1
main,5760,RISK_LEVEL_MISMATCH,high,"Risk 84.0 implies Critical, but row has High.",Physical + Psychological Abuse,Ang kuya ko ay tinutukan ako ng bakal na tubo at sinabing papatayin ako sa loob ng banyo kahapon ng hapon kasi wala daw kaming maiulam.,High,84,P2
main,5760,PRIORITY_MISMATCH,high,"Risk 84.0 implies First Priority (P1), but row has Second Priority (P2).",Physical + Psychological Abuse,Ang kuya ko ay tinutukan ako ng bakal na tubo at sinabing papatayin ako sa loob ng banyo kahapon ng hapon kasi wala daw kaming maiulam.,High,84,P2
main,5761,RISK_LEVEL_MISMATCH,high,"Risk 88.0 implies Critical, but row has High.",Economic Abuse,Ang lolo ng mga bata ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa kwarto ng mga bata kaninang umaga bago pumasok kasi umiiyak ang bata at naingayan siya.,High,88,P2
main,5761,PRIORITY_MISMATCH,high,"Risk 88.0 implies First Priority (P1), but row has Second Priority (P2).",Economic Abuse,Ang lolo ng mga bata ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa kwarto ng mga bata kaninang umaga bago pumasok kasi umiiyak ang bata at naingayan siya.,High,88,P2
main,5762,RISK_LEVEL_MISMATCH,high,"Risk 87.0 implies Critical, but row has High.",Economic Abuse,Yung landlord naming nanghaharass ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa loob ng banyo kaninang tanghaling tapat dahil pinagsabihan ko siyang maghanap ng trabaho.,High,87,P2
main,5762,PRIORITY_MISMATCH,high,"Risk 87.0 implies First Priority (P1), but row has Second Priority (P2).",Economic Abuse,Yung landlord naming nanghaharass ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa loob ng banyo kaninang tanghaling tapat dahil pinagsabihan ko siyang maghanap ng trabaho.,High,87,P2
main,5762,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Economic Abuse,Yung landlord naming nanghaharass ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa loob ng banyo kaninang tanghaling tapat dahil pinagsabihan ko siyang maghanap ng trabaho.,High,87,P2
main,5763,RISK_LEVEL_MISMATCH,high,"Risk 88.0 implies Critical, but row has High.",Psychological Abuse,Ang kuya ko ay pinunit ang mga damit ko at pinalayas ako sa likod ng bahay noong nakaraang linggo kasi wala daw kaming maiulam.,High,88,P2
main,5763,PRIORITY_MISMATCH,high,"Risk 88.0 implies First Priority (P1), but row has Second Priority (P2).",Psychological Abuse,Ang kuya ko ay pinunit ang mga damit ko at pinalayas ako sa likod ng bahay noong nakaraang linggo kasi wala daw kaming maiulam.,High,88,P2
main,5766,RISK_LEVEL_MISMATCH,high,"Risk 81.0 implies Critical, but row has High.",Physical + Psychological Abuse,Yung tiyuhin naming nakikitira ay tinulak ako pababa mula sa ikalawang palapag sa loob ng banyo kahapon ng hapon dahil pinagsabihan ko siyang maghanap ng trabaho.,High,81,P2
main,5766,PRIORITY_MISMATCH,high,"Risk 81.0 implies First Priority (P1), but row has Second Priority (P2).",Physical + Psychological Abuse,Yung tiyuhin naming nakikitira ay tinulak ako pababa mula sa ikalawang palapag sa loob ng banyo kahapon ng hapon dahil pinagsabihan ko siyang maghanap ng trabaho.,High,81,P2
main,5767,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Economic Abuse,Yung landlord naming nanghaharass ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa tapat ng kapitbahay kaninang umaga bago pumasok dahil sa hinala niyang may iba ako.,Critical,88,P1
main,5768,RISK_LEVEL_MISMATCH,high,"Risk 98.0 implies Critical, but row has High.",Economic Abuse,Ang step-father ng anak ko ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa kwarto ng mga bata kaninang tanghaling tapat dahil natalo siya sa sugal.,High,98,P2
main,5768,PRIORITY_MISMATCH,high,"Risk 98.0 implies First Priority (P1), but row has Second Priority (P2).",Economic Abuse,Ang step-father ng anak ko ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa kwarto ng mga bata kaninang tanghaling tapat dahil natalo siya sa sugal.,High,98,P2
main,5770,RISK_LEVEL_MISMATCH,high,"Risk 76.0 implies High, but row has Critical.",Economic Abuse,Ang step-father ng anak ko ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa garahe kaninang alas-tres ng madaling araw dahil sa hinala niyang may iba ako.,Critical,76,P1
main,5770,PRIORITY_MISMATCH,high,"Risk 76.0 implies Second Priority (P2), but row has First Priority (P1).",Economic Abuse,Ang step-father ng anak ko ay kinuha lahat ng ipon ko sa bangko nang walang paalam sa garahe kaninang alas-tres ng madaling araw dahil sa hinala niyang may iba ako.,Critical,76,P1
main,5771,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Physical + Psychological Abuse,Ang biyenan kong malupit ay tinulak ako pababa mula sa ikalawang palapag sa harap ng sari-sari store noong nakaraang linggo kasi wala daw kaming maiulam.,Critical,97,P1
main,5775,RISK_LEVEL_MISMATCH,high,"Risk 90.0 implies Critical, but row has High.",Neglect / Acts of Omission,Yung tiyuhin naming nakikitira ay ikinulong ang mga bata sa madilim na bodega sa likod ng bahay kaninang alas-tres ng madaling araw dahil hindi ko naibigay ang password ng cellphone ko.,High,90,P2
main,5775,PRIORITY_MISMATCH,high,"Risk 90.0 implies First Priority (P1), but row has Second Priority (P2).",Neglect / Acts of Omission,Yung tiyuhin naming nakikitira ay ikinulong ang mga bata sa madilim na bodega sa likod ng bahay kaninang alas-tres ng madaling araw dahil hindi ko naibigay ang password ng cellphone ko.,High,90,P2
main,5777,RISK_LEVEL_MISMATCH,high,"Risk 76.0 implies High, but row has Critical.",Sexual Abuse,Yung landlord naming nanghaharass ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa likod ng bahay kagabi bago matulog dahil sa hinala niyang may iba ako.,Critical,76,P1
main,5777,PRIORITY_MISMATCH,high,"Risk 76.0 implies Second Priority (P2), but row has First Priority (P1).",Sexual Abuse,Yung landlord naming nanghaharass ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa likod ng bahay kagabi bago matulog dahil sa hinala niyang may iba ako.,Critical,76,P1
main,5777,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Sexual Abuse,Yung landlord naming nanghaharass ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa likod ng bahay kagabi bago matulog dahil sa hinala niyang may iba ako.,Critical,76,P1
main,5778,RISK_LEVEL_MISMATCH,high,"Risk 80.0 implies Critical, but row has High.",Neglect / Acts of Omission,Ang biyenan kong malupit ay ikinulong ang mga bata sa madilim na bodega sa tapat ng kapitbahay noong araw ng sweldo dahil hindi ko naibigay ang password ng cellphone ko.,High,80,P2
main,5778,PRIORITY_MISMATCH,high,"Risk 80.0 implies First Priority (P1), but row has Second Priority (P2).",Neglect / Acts of Omission,Ang biyenan kong malupit ay ikinulong ang mga bata sa madilim na bodega sa tapat ng kapitbahay noong araw ng sweldo dahil hindi ko naibigay ang password ng cellphone ko.,High,80,P2
main,5778,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Neglect / Acts of Omission,Ang biyenan kong malupit ay ikinulong ang mga bata sa madilim na bodega sa tapat ng kapitbahay noong araw ng sweldo dahil hindi ko naibigay ang password ng cellphone ko.,High,80,P2
main,5783,RISK_LEVEL_MISMATCH,high,"Risk 78.0 implies High, but row has Critical.",Elder Abuse,Yung landlord naming nanghaharass ay hindi pinakain ang bedridden kong nanay sa loob ng tatlong araw sa tapat ng kapitbahay noong nakaraang linggo kasi wala daw kaming maiulam.,Critical,78,P1
main,5783,PRIORITY_MISMATCH,high,"Risk 78.0 implies Second Priority (P2), but row has First Priority (P1).",Elder Abuse,Yung landlord naming nanghaharass ay hindi pinakain ang bedridden kong nanay sa loob ng tatlong araw sa tapat ng kapitbahay noong nakaraang linggo kasi wala daw kaming maiulam.,Critical,78,P1
main,5784,RISK_LEVEL_MISMATCH,high,"Risk 85.0 implies Critical, but row has High.",Physical Abuse,Yung asawa kong lasinggero ay biglang hinampas ang ulo ko ng kord ng kuryente sa may hagdanan noong kasagsagan ng ulan dahil hindi ko naibigay ang password ng cellphone ko.,High,85,P2
main,5784,PRIORITY_MISMATCH,high,"Risk 85.0 implies First Priority (P1), but row has Second Priority (P2).",Physical Abuse,Yung asawa kong lasinggero ay biglang hinampas ang ulo ko ng kord ng kuryente sa may hagdanan noong kasagsagan ng ulan dahil hindi ko naibigay ang password ng cellphone ko.,High,85,P2
main,5788,RISK_LEVEL_MISMATCH,high,"Risk 75.0 implies High, but row has Critical.",Physical Abuse,Ang step-father ng anak ko ay biglang hinampas ang ulo ko ng gunting sa loob ng banyo kaninang umaga bago pumasok kasi wala daw kaming maiulam.,Critical,75,P1
main,5788,PRIORITY_MISMATCH,high,"Risk 75.0 implies Second Priority (P2), but row has First Priority (P1).",Physical Abuse,Ang step-father ng anak ko ay biglang hinampas ang ulo ko ng gunting sa loob ng banyo kaninang umaga bago pumasok kasi wala daw kaming maiulam.,Critical,75,P1
main,5789,RISK_LEVEL_MISMATCH,high,"Risk 86.0 implies Critical, but row has High.",Neglect / Acts of Omission,Ang kuya ko ay ikinulong ang mga bata sa madilim na bodega sa kusina habang nagluluto habang kumakain kami ng hapunan kasi lasing na lasing siya.,High,86,P2
main,5789,PRIORITY_MISMATCH,high,"Risk 86.0 implies First Priority (P1), but row has Second Priority (P2).",Neglect / Acts of Omission,Ang kuya ko ay ikinulong ang mga bata sa madilim na bodega sa kusina habang nagluluto habang kumakain kami ng hapunan kasi lasing na lasing siya.,High,86,P2
main,5793,RISK_LEVEL_MISMATCH,high,"Risk 98.0 implies Critical, but row has High.",Sexual Abuse,Yung tiyuhin naming nakikitira ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa kwarto ng mga bata kaninang tanghaling tapat kasi humingi ako ng pambili ng gamot.,High,98,P2
main,5793,PRIORITY_MISMATCH,high,"Risk 98.0 implies First Priority (P1), but row has Second Priority (P2).",Sexual Abuse,Yung tiyuhin naming nakikitira ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa kwarto ng mga bata kaninang tanghaling tapat kasi humingi ako ng pambili ng gamot.,High,98,P2
main,5795,RISK_LEVEL_MISMATCH,high,"Risk 76.0 implies High, but row has Critical.",Physical Abuse,Yung tiyuhin naming nakikitira ay biglang hinampas ang ulo ko ng bato sa kusina habang nagluluto kahapon ng hapon dahil natalo siya sa sugal.,Critical,76,P1
main,5795,PRIORITY_MISMATCH,high,"Risk 76.0 implies Second Priority (P2), but row has First Priority (P1).",Physical Abuse,Yung tiyuhin naming nakikitira ay biglang hinampas ang ulo ko ng bato sa kusina habang nagluluto kahapon ng hapon dahil natalo siya sa sugal.,Critical,76,P1
main,5797,RISK_LEVEL_MISMATCH,high,"Risk 90.0 implies Critical, but row has High.",Physical Abuse,Yung landlord naming nanghaharass ay tinutukan ako ng gunting at sinabing papatayin ako sa kusina habang nagluluto kaninang umaga bago pumasok kasi umiiyak ang bata at naingayan siya.,High,90,P2
main,5797,PRIORITY_MISMATCH,high,"Risk 90.0 implies First Priority (P1), but row has Second Priority (P2).",Physical Abuse,Yung landlord naming nanghaharass ay tinutukan ako ng gunting at sinabing papatayin ako sa kusina habang nagluluto kaninang umaga bago pumasok kasi umiiyak ang bata at naingayan siya.,High,90,P2
main,5797,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Physical Abuse,Yung landlord naming nanghaharass ay tinutukan ako ng gunting at sinabing papatayin ako sa kusina habang nagluluto kaninang umaga bago pumasok kasi umiiyak ang bata at naingayan siya.,High,90,P2
main,5801,RISK_LEVEL_MISMATCH,high,"Risk 94.0 implies Critical, but row has High.",Physical + Psychological Abuse,Ang biyenan kong malupit ay tinutukan ako ng walis tambo at sinabing papatayin ako sa garahe kaninang tanghaling tapat dahil sa hinala niyang may iba ako.,High,94,P2
main,5801,PRIORITY_MISMATCH,high,"Risk 94.0 implies First Priority (P1), but row has Second Priority (P2).",Physical + Psychological Abuse,Ang biyenan kong malupit ay tinutukan ako ng walis tambo at sinabing papatayin ako sa garahe kaninang tanghaling tapat dahil sa hinala niyang may iba ako.,High,94,P2
main,5801,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Physical + Psychological Abuse,Ang biyenan kong malupit ay tinutukan ako ng walis tambo at sinabing papatayin ako sa garahe kaninang tanghaling tapat dahil sa hinala niyang may iba ako.,High,94,P2
main,5802,RISK_LEVEL_MISMATCH,high,"Risk 78.0 implies High, but row has Critical.",Sexual Abuse,Yung landlord naming nanghaharass ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa kwarto ng mga bata kaninang umaga bago pumasok dahil sa hinala niyang may iba ako.,Critical,78,P1
main,5802,PRIORITY_MISMATCH,high,"Risk 78.0 implies Second Priority (P2), but row has First Priority (P1).",Sexual Abuse,Yung landlord naming nanghaharass ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa kwarto ng mga bata kaninang umaga bago pumasok dahil sa hinala niyang may iba ako.,Critical,78,P1
main,5804,RISK_LEVEL_MISMATCH,high,"Risk 78.0 implies High, but row has Critical.",Physical Abuse,Ang step-father ng anak ko ay binato ako ng gunting nang ubod ng lakas sa tapat ng kapitbahay kaninang alas-tres ng madaling araw dahil sa hinala niyang may iba ako.,Critical,78,P1
main,5804,PRIORITY_MISMATCH,high,"Risk 78.0 implies Second Priority (P2), but row has First Priority (P1).",Physical Abuse,Ang step-father ng anak ko ay binato ako ng gunting nang ubod ng lakas sa tapat ng kapitbahay kaninang alas-tres ng madaling araw dahil sa hinala niyang may iba ako.,Critical,78,P1
main,5805,RISK_LEVEL_MISMATCH,high,"Risk 80.0 implies Critical, but row has High.",Sexual Abuse,Ang lolo ng mga bata ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa garahe kahapon ng hapon kasi wala daw kaming maiulam.,High,80,P2
main,5805,PRIORITY_MISMATCH,high,"Risk 80.0 implies First Priority (P1), but row has Second Priority (P2).",Sexual Abuse,Ang lolo ng mga bata ay pinilit akong gumawa ng malalaswang bagay kahit ayaw ko sa garahe kahapon ng hapon kasi wala daw kaming maiulam.,High,80,P2
main,5807,RISK_LEVEL_MISMATCH,high,"Risk 95.0 implies Critical, but row has High.",Physical Abuse,Ang kinakasama ko ay biglang hinampas ang ulo ko ng kutsara sa likod ng bahay kagabi bago matulog kasi umiiyak ang bata at naingayan siya.,High,95,P2
main,5807,PRIORITY_MISMATCH,high,"Risk 95.0 implies First Priority (P1), but row has Second Priority (P2).",Physical Abuse,Ang kinakasama ko ay biglang hinampas ang ulo ko ng kutsara sa likod ng bahay kagabi bago matulog kasi umiiyak ang bata at naingayan siya.,High,95,P2
main,5808,RISK_LEVEL_MISMATCH,high,"Risk 86.0 implies Critical, but row has High.",Physical Abuse,Ang biyenan kong malupit ay tinutukan ako ng kutsilyo at sinabing papatayin ako sa garahe noong araw ng sweldo kasi humingi ako ng pambili ng gamot.,High,86,P2
main,5808,PRIORITY_MISMATCH,high,"Risk 86.0 implies First Priority (P1), but row has Second Priority (P2).",Physical Abuse,Ang biyenan kong malupit ay tinutukan ako ng kutsilyo at sinabing papatayin ako sa garahe noong araw ng sweldo kasi humingi ako ng pambili ng gamot.,High,86,P2
main,5808,MAIN_ABUSE_WITHOUT_DOMESTIC_CONTEXT,high,Main dataset abuse row has no clear household/intimate/family context; it should be removed for domestic-only retraining scope.,Physical Abuse,Ang biyenan kong malupit ay tinutukan ako ng kutsilyo at sinabing papatayin ako sa garahe noong araw ng sweldo kasi humingi ako ng pambili ng gamot.,High,86,P2
main,5809,RISK_LEVEL_MISMATCH,high,"Risk 82.0 implies Critical, but row has High.",Physical + Psychological Abuse,Ang lolo ng mga bata ay biglang hinampas ang ulo ko ng basag na bote sa kwarto ng mga bata noong araw ng sweldo kasi umiiyak ang bata at naingayan siya.,High,82,P2
main,5809,PRIORITY_MISMATCH,high,"Risk 82.0 implies First Priority (P1), but row has Second Priority (P2).",Physical + Psychological Abuse,Ang lolo ng mga bata ay biglang hinampas ang ulo ko ng basag na bote sa kwarto ng mga bata noong araw ng sweldo kasi umiiyak ang bata at naingayan siya.,High,82,P2
main,5810,RISK_LEVEL_MISMATCH,high,"Risk 88.0 implies Critical, but row has High.",Physical + Psychological Abuse,Yung ex-live-in partner ko ay tinutukan ako ng kutsilyo at sinabing papatayin ako sa kusina habang nagluluto habang kumakain kami ng hapunan dahil natalo siya sa sugal.,High,88,P2
