Incident_Type,Incident_Description,Language,Risk_Level,Incident_Risk_Percentage,Priority_Level,Children_Involved,Weapon_Mentioned,AI_Confidence_Score
None / Invalid,Yung tricycle driver ay nagalit at nag-walk out sa tapat ng kapitbahay noong araw ng sweldo kaya na-late ako sa trabaho.,Tagalog,Low,25,Third Priority (P3),No,No,96
None / Invalid,Ang alaga naming aso ay nagalit at nag-walk out sa kwarto ng mga bata kaninang tanghaling tapat kaya tinawanan ko na lang.,Tagalog,Low,39,Third Priority (P3),Yes,No,85
None / Invalid,Yung pinto ng banyo ay nag-demand ng mas malaking sweldo sa loob ng banyo habang kumakain kami ng hapunan kaya tinawanan ko na lang.,Tagalog,Low,26,Third Priority (P3),No,No,90
None / Invalid,Ang sapatos ko ay nagsabong dahil sa kapirasong tinapay sa likod ng bahay habang kumakain kami ng hapunan dahil nag-brownout.,Tagalog,Low,16,Third Priority (P3),No,No,91
None / Invalid,Yung tricycle driver ay nag-debate kung sino ang mas magaling sa gitna ng kalsada habang kumakain kami ng hapunan kaya napakamot na lang ako sa ulo.,Tagalog,Low,35,Third Priority (P3),No,No,95
None / Invalid,Ang rice cooker namin ay nagsabong dahil sa kapirasong tinapay sa likod ng bahay noong nakaraang linggo pero panaginip lang pala iyon.,Tagalog,Low,32,Third Priority (P3),No,No,87
None / Invalid,Ang washing machine ay nagtampo dahil hindi nabigyan ng hotdog sa garahe kaninang alas-tres ng madaling araw kaya tinawanan ko na lang.,Tagalog,Low,36,Third Priority (P3),No,No,90
None / Invalid,Ang sapatos ko ay lumipad papuntang kabilang kalye sa loob ng banyo noong nakaraang linggo dahil nag-brownout.,Tagalog,Low,10,Third Priority (P3),No,No,86
None / Invalid,Ang rice cooker namin ay nag-debate kung sino ang mas magaling sa loob ng banyo kahapon ng hapon kaya na-late ako sa trabaho.,Tagalog,Low,24,Third Priority (P3),No,No,95
None / Invalid,Ang alaga naming aso ay nakipagtsismisan tungkol sa pulitika sa may hagdanan kaninang umaga bago pumasok habang nanonood ako ng Netflix.,Tagalog,Low,36,Third Priority (P3),No,No,98
None / Invalid,Yung manok ng kapitbahay ay nag-debate kung sino ang mas magaling sa garahe kaninang tanghaling tapat habang nanonood ako ng Netflix.,Tagalog,Low,23,Third Priority (P3),No,No,96
None / Invalid,Yung pusa sa bubong ay nagalit at nag-walk out sa tapat ng kapitbahay noong kasagsagan ng ulan kaya napakamot na lang ako sa ulo.,Tagalog,Low,28,Third Priority (P3),No,No,85
None / Invalid,Ang alaga naming aso ay nag-demand ng mas malaking sweldo sa likod ng bahay kaninang umaga bago pumasok habang nanonood ako ng Netflix.,Tagalog,Low,17,Third Priority (P3),No,No,99
None / Invalid,Ang tinderang kapitbahay ay biglang naging robot at naglaba sa loob ng banyo kaninang alas-tres ng madaling araw kaya napakamot na lang ako sa ulo.,Tagalog,Low,15,Third Priority (P3),No,No,88
None / Invalid,Yung tricycle driver ay lumipad papuntang kabilang kalye sa loob ng banyo noong kasagsagan ng ulan kaya napakamot na lang ako sa ulo.,Tagalog,Low,37,Third Priority (P3),No,No,93
None / Invalid,Ang rice cooker namin ay nag-demand ng mas malaking sweldo sa gitna ng kalsada kahapon ng hapon kaya na-late ako sa trabaho.,Tagalog,Low,10,Third Priority (P3),No,No,86
None / Invalid,Ang rice cooker namin ay nag-debate kung sino ang mas magaling sa may hagdanan kagabi bago matulog pero panaginip lang pala iyon.,Tagalog,Low,28,Third Priority (P3),No,No,98
None / Invalid,Yung manok ng kapitbahay ay nagalit at nag-walk out sa loob ng banyo noong araw ng sweldo pero panaginip lang pala iyon.,Tagalog,Low,9,Third Priority (P3),No,No,92
None / Invalid,Ang sapatos ko ay nagsabong dahil sa kapirasong tinapay sa harap ng sari-sari store kahapon ng hapon kaya tinawanan ko na lang.,Tagalog,Low,30,Third Priority (P3),No,No,85
None / Invalid,Ang washing machine ay nagsabong dahil sa kapirasong tinapay sa harap ng sari-sari store kaninang umaga bago pumasok habang nanonood ako ng Netflix.,Tagalog,Low,5,Third Priority (P3),No,No,95
None / Invalid,Yung pinto ng banyo ay nagalit at nag-walk out sa tapat ng kapitbahay kahapon ng hapon kaya tinawanan ko na lang.,Tagalog,Low,12,Third Priority (P3),No,No,91
None / Invalid,Ang sapatos ko ay nagtampo dahil hindi nabigyan ng hotdog sa likod ng bahay noong kasagsagan ng ulan kaya tinawanan ko na lang.,Tagalog,Low,36,Third Priority (P3),No,No,94
None / Invalid,Yung pinto ng banyo ay nag-debate kung sino ang mas magaling sa tapat ng kapitbahay noong nakaraang linggo kaya na-late ako sa trabaho.,Tagalog,Low,25,Third Priority (P3),No,No,98
None / Invalid,Ang rice cooker namin ay nag-demand ng mas malaking sweldo sa loob ng banyo kaninang alas-tres ng madaling araw kaya tinawanan ko na lang.,Tagalog,Low,10,Third Priority (P3),No,No,88
None / Invalid,Yung manok ng kapitbahay ay lumipad papuntang kabilang kalye sa harap ng sari-sari store kagabi bago matulog kaya napakamot na lang ako sa ulo.,Tagalog,Low,18,Third Priority (P3),No,No,99
None / Invalid,Ang rice cooker namin ay biglang kumanta ng pambansang awit sa harap ng sari-sari store kaninang tanghaling tapat pero panaginip lang pala iyon.,Tagalog,Low,10,Third Priority (P3),No,No,91
None / Invalid,Ang washing machine ay biglang naging robot at naglaba sa likod ng bahay noong kasagsagan ng ulan habang nanonood ako ng Netflix.,Tagalog,Low,7,Third Priority (P3),No,No,92
None / Invalid,Yung tricycle driver ay biglang naging robot at naglaba sa likod ng bahay kahapon ng hapon kaya tinawanan ko na lang.,Tagalog,Low,17,Third Priority (P3),No,No,88
None / Invalid,Yung pinto ng banyo ay biglang naging robot at naglaba sa likod ng bahay kaninang umaga bago pumasok pero panaginip lang pala iyon.,Tagalog,Low,15,Third Priority (P3),No,No,96
None / Invalid,Ang sapatos ko ay nagsabong dahil sa kapirasong tinapay sa garahe kahapon ng hapon kaya napakamot na lang ako sa ulo.,Tagalog,Low,4,Third Priority (P3),No,No,99
None / Invalid,Ang rice cooker namin ay lumipad papuntang kabilang kalye sa loob ng banyo kaninang alas-tres ng madaling araw kaya na-late ako sa trabaho.,Tagalog,Low,35,Third Priority (P3),No,No,86
None / Invalid,Ang tinderang kapitbahay ay nag-debate kung sino ang mas magaling sa may hagdanan noong nakaraang linggo habang nanonood ako ng Netflix.,Tagalog,Low,32,Third Priority (P3),No,No,85
None / Invalid,Ang washing machine ay nagalit at nag-walk out sa kusina habang nagluluto kaninang tanghaling tapat dahil nag-brownout.,Tagalog,Low,20,Third Priority (P3),No,No,89
None / Invalid,Ang washing machine ay biglang naging robot at naglaba sa loob ng banyo kaninang alas-tres ng madaling araw kaya napakamot na lang ako sa ulo.,Tagalog,Low,27,Third Priority (P3),No,No,95
None / Invalid,Yung pinto ng banyo ay nag-debate kung sino ang mas magaling sa tapat ng kapitbahay noong nakaraang linggo dahil nag-brownout.,Tagalog,Low,37,Third Priority (P3),No,No,99
None / Invalid,Yung manok ng kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa gitna ng kalsada kaninang alas-tres ng madaling araw dahil nag-brownout.,Tagalog,Low,22,Third Priority (P3),No,No,96
None / Invalid,Yung manok ng kapitbahay ay nag-debate kung sino ang mas magaling sa loob ng banyo kaninang tanghaling tapat kaya na-late ako sa trabaho.,Tagalog,Low,24,Third Priority (P3),No,No,92
None / Invalid,Ang sapatos ko ay biglang naging robot at naglaba sa may hagdanan kaninang tanghaling tapat kaya tinawanan ko na lang.,Tagalog,Low,1,Third Priority (P3),No,No,99
None / Invalid,Yung pinto ng banyo ay nag-debate kung sino ang mas magaling sa garahe noong nakaraang linggo pero panaginip lang pala iyon.,Tagalog,Low,9,Third Priority (P3),No,No,95
None / Invalid,Ang washing machine ay nagalit at nag-walk out sa harap ng sari-sari store kaninang umaga bago pumasok habang nanonood ako ng Netflix.,Tagalog,Low,21,Third Priority (P3),No,No,93
None / Invalid,Ang tinderang kapitbahay ay nag-debate kung sino ang mas magaling sa kwarto ng mga bata noong nakaraang linggo kaya tinawanan ko na lang.,Tagalog,Low,27,Third Priority (P3),Yes,No,87
None / Invalid,Yung pinto ng banyo ay nagalit at nag-walk out sa harap ng sari-sari store kaninang tanghaling tapat dahil nag-brownout.,Tagalog,Low,36,Third Priority (P3),No,No,94
None / Invalid,Ang alaga naming aso ay biglang naging robot at naglaba sa tapat ng kapitbahay noong araw ng sweldo kaya napakamot na lang ako sa ulo.,Tagalog,Low,30,Third Priority (P3),No,No,90
None / Invalid,Yung pinto ng banyo ay biglang kumanta ng pambansang awit sa loob ng banyo noong nakaraang linggo kaya napakamot na lang ako sa ulo.,Tagalog,Low,29,Third Priority (P3),No,No,94
None / Invalid,Yung pinto ng banyo ay nakipagtsismisan tungkol sa pulitika sa tapat ng kapitbahay habang kumakain kami ng hapunan kaya na-late ako sa trabaho.,Tagalog,Low,4,Third Priority (P3),No,No,90
None / Invalid,Ang sapatos ko ay nagsabong dahil sa kapirasong tinapay sa likod ng bahay noong araw ng sweldo kaya na-late ako sa trabaho.,Tagalog,Low,34,Third Priority (P3),No,No,96
None / Invalid,Yung manok ng kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa harap ng sari-sari store noong nakaraang linggo kaya napakamot na lang ako sa ulo.,Tagalog,Low,34,Third Priority (P3),No,No,99
None / Invalid,Yung pinto ng banyo ay nag-debate kung sino ang mas magaling sa harap ng sari-sari store kagabi bago matulog dahil nag-brownout.,Tagalog,Low,38,Third Priority (P3),No,No,97
None / Invalid,Ang rice cooker namin ay biglang kumanta ng pambansang awit sa kusina habang nagluluto noong kasagsagan ng ulan habang nanonood ako ng Netflix.,Tagalog,Low,37,Third Priority (P3),No,No,97
None / Invalid,Yung manok ng kapitbahay ay lumipad papuntang kabilang kalye sa harap ng sari-sari store kaninang tanghaling tapat pero panaginip lang pala iyon.,Tagalog,Low,38,Third Priority (P3),No,No,90
None / Invalid,Ang tinderang kapitbahay ay nag-demand ng mas malaking sweldo sa kusina habang nagluluto kaninang alas-tres ng madaling araw kaya na-late ako sa trabaho.,Tagalog,Low,30,Third Priority (P3),No,No,92
None / Invalid,Ang tinderang kapitbahay ay nagtampo dahil hindi nabigyan ng hotdog sa garahe kaninang tanghaling tapat habang nanonood ako ng Netflix.,Tagalog,Low,29,Third Priority (P3),No,No,91
None / Invalid,Yung manok ng kapitbahay ay nag-demand ng mas malaking sweldo sa may hagdanan noong araw ng sweldo habang nanonood ako ng Netflix.,Tagalog,Low,17,Third Priority (P3),No,No,93
None / Invalid,Ang tinderang kapitbahay ay nakipagtsismisan tungkol sa pulitika sa loob ng banyo noong araw ng sweldo pero panaginip lang pala iyon.,Tagalog,Low,34,Third Priority (P3),No,No,90
None / Invalid,Ang alaga naming aso ay lumipad papuntang kabilang kalye sa likod ng bahay kahapon ng hapon habang nanonood ako ng Netflix.,Tagalog,Low,6,Third Priority (P3),No,No,95
None / Invalid,Ang sapatos ko ay nag-demand ng mas malaking sweldo sa tapat ng kapitbahay noong araw ng sweldo kaya na-late ako sa trabaho.,Tagalog,Low,26,Third Priority (P3),No,No,98
None / Invalid,Yung pusa sa bubong ay biglang kumanta ng pambansang awit sa loob ng banyo habang kumakain kami ng hapunan kaya na-late ako sa trabaho.,Tagalog,Low,31,Third Priority (P3),No,No,90
None / Invalid,Yung pusa sa bubong ay lumipad papuntang kabilang kalye sa gitna ng kalsada kaninang umaga bago pumasok habang nanonood ako ng Netflix.,Tagalog,Low,11,Third Priority (P3),No,No,99
None / Invalid,Yung tricycle driver ay nagtampo dahil hindi nabigyan ng hotdog sa garahe kagabi bago matulog kaya na-late ako sa trabaho.,Tagalog,Low,23,Third Priority (P3),No,No,91
None / Invalid,Yung manok ng kapitbahay ay nakipagtsismisan tungkol sa pulitika sa kusina habang nagluluto kagabi bago matulog kaya napakamot na lang ako sa ulo.,Tagalog,Low,16,Third Priority (P3),No,No,94
None / Invalid,Ang sapatos ko ay biglang kumanta ng pambansang awit sa kwarto ng mga bata habang kumakain kami ng hapunan habang nanonood ako ng Netflix.,Tagalog,Low,18,Third Priority (P3),Yes,No,97
None / Invalid,Yung tricycle driver ay biglang naging robot at naglaba sa may hagdanan habang kumakain kami ng hapunan dahil nag-brownout.,Tagalog,Low,31,Third Priority (P3),No,No,99
None / Invalid,Ang alaga naming aso ay nagalit at nag-walk out sa kusina habang nagluluto kahapon ng hapon pero panaginip lang pala iyon.,Tagalog,Low,9,Third Priority (P3),No,No,95
None / Invalid,Ang rice cooker namin ay nag-demand ng mas malaking sweldo sa garahe noong araw ng sweldo kaya tinawanan ko na lang.,Tagalog,Low,13,Third Priority (P3),No,No,96
None / Invalid,Yung tricycle driver ay nag-debate kung sino ang mas magaling sa likod ng bahay habang kumakain kami ng hapunan habang nanonood ako ng Netflix.,Tagalog,Low,31,Third Priority (P3),No,No,86
None / Invalid,Yung tricycle driver ay nakipagtsismisan tungkol sa pulitika sa harap ng sari-sari store kaninang tanghaling tapat kaya na-late ako sa trabaho.,Tagalog,Low,21,Third Priority (P3),No,No,87
None / Invalid,Ang tinderang kapitbahay ay nagsabong dahil sa kapirasong tinapay sa harap ng sari-sari store kaninang alas-tres ng madaling araw dahil nag-brownout.,Tagalog,Low,15,Third Priority (P3),No,No,95
None / Invalid,Yung tricycle driver ay nag-debate kung sino ang mas magaling sa likod ng bahay noong nakaraang linggo kaya na-late ako sa trabaho.,Tagalog,Low,23,Third Priority (P3),No,No,99
None / Invalid,Ang sapatos ko ay nagtampo dahil hindi nabigyan ng hotdog sa kusina habang nagluluto kagabi bago matulog kaya napakamot na lang ako sa ulo.,Tagalog,Low,4,Third Priority (P3),No,No,99
None / Invalid,Yung pusa sa bubong ay lumipad papuntang kabilang kalye sa gitna ng kalsada noong nakaraang linggo kaya na-late ako sa trabaho.,Tagalog,Low,29,Third Priority (P3),No,No,93
None / Invalid,Yung pinto ng banyo ay nagalit at nag-walk out sa garahe kaninang tanghaling tapat dahil nag-brownout.,Tagalog,Low,5,Third Priority (P3),No,No,97
None / Invalid,Ang washing machine ay nakipagtsismisan tungkol sa pulitika sa gitna ng kalsada noong nakaraang linggo habang nanonood ako ng Netflix.,Tagalog,Low,15,Third Priority (P3),No,No,96
None / Invalid,Ang tinderang kapitbahay ay nakipagtsismisan tungkol sa pulitika sa gitna ng kalsada kaninang alas-tres ng madaling araw dahil nag-brownout.,Tagalog,Low,3,Third Priority (P3),No,No,98
None / Invalid,Yung pusa sa bubong ay nakipagtsismisan tungkol sa pulitika sa kusina habang nagluluto kaninang tanghaling tapat dahil nag-brownout.,Tagalog,Low,6,Third Priority (P3),No,No,99
None / Invalid,Yung pinto ng banyo ay biglang naging robot at naglaba sa kusina habang nagluluto kahapon ng hapon habang nanonood ako ng Netflix.,Tagalog,Low,24,Third Priority (P3),No,No,96
None / Invalid,Ang tinderang kapitbahay ay nag-debate kung sino ang mas magaling sa loob ng banyo kaninang umaga bago pumasok habang nanonood ako ng Netflix.,Tagalog,Low,26,Third Priority (P3),No,No,90
None / Invalid,Yung pinto ng banyo ay nakipagtsismisan tungkol sa pulitika sa may hagdanan kagabi bago matulog dahil nag-brownout.,Tagalog,Medium,40,Third Priority (P3),No,No,89
None / Invalid,Yung pinto ng banyo ay nakipagtsismisan tungkol sa pulitika sa gitna ng kalsada noong nakaraang linggo habang nanonood ako ng Netflix.,Tagalog,Low,1,Third Priority (P3),No,No,89
None / Invalid,Ang alaga naming aso ay lumipad papuntang kabilang kalye sa garahe noong kasagsagan ng ulan kaya tinawanan ko na lang.,Tagalog,Low,2,Third Priority (P3),No,No,92
None / Invalid,Ang rice cooker namin ay nakipagtsismisan tungkol sa pulitika sa kusina habang nagluluto noong nakaraang linggo dahil nag-brownout.,Tagalog,Low,2,Third Priority (P3),No,No,91
None / Invalid,Ang alaga naming aso ay nakipagtsismisan tungkol sa pulitika sa kwarto ng mga bata kagabi bago matulog kaya napakamot na lang ako sa ulo.,Tagalog,Low,10,Third Priority (P3),Yes,No,92
None / Invalid,Ang alaga naming aso ay nagtampo dahil hindi nabigyan ng hotdog sa kwarto ng mga bata kagabi bago matulog dahil nag-brownout.,Tagalog,Low,4,Third Priority (P3),Yes,No,96
None / Invalid,Yung tricycle driver ay nagtampo dahil hindi nabigyan ng hotdog sa kwarto ng mga bata kaninang umaga bago pumasok pero panaginip lang pala iyon.,Tagalog,Medium,40,Third Priority (P3),Yes,No,98
None / Invalid,Ang rice cooker namin ay nagsabong dahil sa kapirasong tinapay sa tapat ng kapitbahay kaninang alas-tres ng madaling araw kaya na-late ako sa trabaho.,Tagalog,Low,24,Third Priority (P3),No,No,92
None / Invalid,Yung pinto ng banyo ay nagalit at nag-walk out sa loob ng banyo kagabi bago matulog kaya tinawanan ko na lang.,Tagalog,Low,3,Third Priority (P3),No,No,86
None / Invalid,Ang sapatos ko ay nagalit at nag-walk out sa kwarto ng mga bata noong nakaraang linggo habang nanonood ako ng Netflix.,Tagalog,Low,1,Third Priority (P3),Yes,No,89
None / Invalid,Yung pinto ng banyo ay nagtampo dahil hindi nabigyan ng hotdog sa loob ng banyo kaninang alas-tres ng madaling araw kaya na-late ako sa trabaho.,Tagalog,Low,22,Third Priority (P3),No,No,95
None / Invalid,Yung pinto ng banyo ay nagsabong dahil sa kapirasong tinapay sa may hagdanan kaninang umaga bago pumasok kaya na-late ako sa trabaho.,Tagalog,Low,18,Third Priority (P3),No,No,87
None / Invalid,Yung tricycle driver ay biglang naging robot at naglaba sa loob ng banyo kahapon ng hapon kaya na-late ako sa trabaho.,Tagalog,Low,15,Third Priority (P3),No,No,85
None / Invalid,Ang rice cooker namin ay lumipad papuntang kabilang kalye sa harap ng sari-sari store habang kumakain kami ng hapunan pero panaginip lang pala iyon.,Tagalog,Low,12,Third Priority (P3),No,No,98
None / Invalid,Yung pinto ng banyo ay nagalit at nag-walk out sa gitna ng kalsada kagabi bago matulog habang nanonood ako ng Netflix.,Tagalog,Low,3,Third Priority (P3),No,No,87
None / Invalid,Ang rice cooker namin ay lumipad papuntang kabilang kalye sa garahe kagabi bago matulog kaya tinawanan ko na lang.,Tagalog,Low,14,Third Priority (P3),No,No,97
None / Invalid,Yung pusa sa bubong ay nag-debate kung sino ang mas magaling sa loob ng banyo kagabi bago matulog kaya napakamot na lang ako sa ulo.,Tagalog,Low,35,Third Priority (P3),No,No,94
None / Invalid,Yung pusa sa bubong ay nagalit at nag-walk out sa loob ng banyo kagabi bago matulog kaya tinawanan ko na lang.,Tagalog,Low,35,Third Priority (P3),No,No,95
None / Invalid,Ang alaga naming aso ay nagsabong dahil sa kapirasong tinapay sa gitna ng kalsada kaninang umaga bago pumasok kaya na-late ako sa trabaho.,Tagalog,Low,16,Third Priority (P3),No,No,95
None / Invalid,Ang tinderang kapitbahay ay lumipad papuntang kabilang kalye sa likod ng bahay habang kumakain kami ng hapunan pero panaginip lang pala iyon.,Tagalog,Low,13,Third Priority (P3),No,No,99
